cik_str,ticker,title
932696,NSIT,INSIGHT ENTERPRISES INC
932699,APGI,AMERICAN POWER GROUP Corp
932781,FCCO,FIRST COMMUNITY CORP /SC/
932787,STM,STMicroelectronics N.V.
932872,SJR,SHAW COMMUNICATIONS INC
933034,STRT,STRATTEC SECURITY CORP
933036,RCII,RENT A CENTER INC DE
933136,COOP,Mr. Cooper Group Inc.
933141,IBKC,IBERIABANK CORP
933141,IBKCN,IBERIABANK CORP
933141,IBKCO,IBERIABANK CORP
933141,IBKCP,IBERIABANK CORP
933267,IRS,IRSA INVESTMENTS & REPRESENTATIONS INC
933738,ENG,ENGLOBAL CORP
933972,PWVI,"POWERVERDE, INC."
933974,BRKS,"Brooks Automation, Inc."
934543,ACMC,AMERICAN CHURCH MORTGAGE CO
934549,ACTG,ACACIA RESEARCH CORP
934796,NWCN,NETWORK CN INC
935036,ACIW,"ACI WORLDWIDE, INC."
935419,RICK,"RCI HOSPITALITY HOLDINGS, INC."
935494,NATI,NATIONAL INSTRUMENTS CORP
935703,DLTR,"DOLLAR TREE, INC."
936340,DTE,DTE ENERGY CO
936340,DTJ,DTE ENERGY CO
936340,DTP,DTE ENERGY CO
936340,DTQ,DTE ENERGY CO
936340,DTW,DTE ENERGY CO
936340,DTY,DTE ENERGY CO
936395,CIEN,CIENA CORP
936446,PAOS,Amerinac Holding Corp.
936468,LMT,LOCKHEED MARTIN CORP
936528,WAFD,WASHINGTON FEDERAL INC
937098,TNET,"TRINET GROUP, INC."
937136,HDYNQ,HYPERDYNAMICS CORP
937556,MASI,MASIMO CORP
937966,ASML,ASML HOLDING NV
938323,PSO,PEARSON PLC
939767,EXEL,"EXELIXIS, INC."
939930,PYXSQ,"PYXUS INTERNATIONAL, INC."
940942,HUBG,"Hub Group, Inc."
940944,DRI,DARDEN RESTAURANTS INC
941221,ICL,ICL Group Ltd.
941685,IWSY,IMAGEWARE SYSTEMS INC
942126,TAIT,TAITRON COMPONENTS INC
942149,MRDDF,OUTCROP GOLD CORP
943034,ISNS,IMAGE SENSING SYSTEMS INC
943184,EVK,"Ever-Glory International Group, Inc."
943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP
943535,WHEN,"WORLD HEALTH ENERGY HOLDINGS, INC."
943819,RMD,RESMED INC
943861,GDP,GOODRICH PETROLEUM CORP
944075,SCKT,"SOCKET MOBILE, INC."
944148,CBZ,"CBIZ, Inc."
944314,LSI,"LIFE STORAGE, INC."
944480,GVP,GSE SYSTEMS INC
944508,SNAK,"INVENTURE FOODS, INC."
944695,THG,"HANOVER INSURANCE GROUP, INC."
944695,THGA,"HANOVER INSURANCE GROUP, INC."
944696,CPFH,"Capital Financial Holdings, Inc"
944745,CIVB,"CIVISTA BANCSHARES, INC."
944809,OPK,"Opko Health, Inc."
945114,SYX,SYSTEMAX INC
945384,CICN,CICERO INC
945394,SVC,Service Properties Trust
945617,AMMJ,"American Cannabis Company, Inc."
945764,DNR,DENBURY RESOURCES INC
945828,AMTY,AMERITYRE CORP
945841,POOL,POOL CORP
945983,WSTG,"Wayside Technology Group, Inc."
946394,ELLO,Ellomay Capital Ltd.
946454,BTN,"BALLANTYNE STRONG, INC."
946486,WINT,WINDTREE THERAPEUTICS INC /DE/
946486,WINTD,WINDTREE THERAPEUTICS INC /DE/
946563,RVP,RETRACTABLE TECHNOLOGIES INC
946581,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC
946644,AIM,AIM ImmunoTech Inc.
946647,FDEF,PREMIER FINANCIAL CORP
946647,PFC,PREMIER FINANCIAL CORP
946673,BANR,BANNER CORP
946822,ALYE,"Aly Energy Services, Inc."
946936,DSWL,DESWELL INDUSTRIES INC
947263,TD,TORONTO DOMINION BANK
947484,ACGL,ARCH CAPITAL GROUP LTD.
947484,ACGLO,ARCH CAPITAL GROUP LTD.
947484,ACGLP,ARCH CAPITAL GROUP LTD.
947559,FBMS,FIRST BANCSHARES INC /MS/
948072,BDMS,BIRNER DENTAL MANAGEMENT SERVICES INC
948320,CVLB,"CONVERSION LABS, INC."
948426,COTE,COATES INTERNATIONAL LTD
948708,SMSI,"SMITH MICRO SOFTWARE, INC."
949039,DO,"DIAMOND OFFSHORE DRILLING, INC."
949039,DOFSQ,"DIAMOND OFFSHORE DRILLING, INC."
949157,CENX,CENTURY ALUMINUM CO
949428,CDTI,"CDTI ADVANCED MATERIALS, INC."
949721,ATIS,Attis Industries Inc.
949852,TCCI,THANKSGIVING COFFEE CO INC
949858,ACHV,"ACHIEVE LIFE SCIENCES, INC."
949870,SAM,BOSTON BEER CO INC
949961,IOR,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/
1000045,NICK,NICHOLAS FINANCIAL INC
1000177,NAT,NORDIC AMERICAN TANKERS Ltd
1000184,SAP,SAP SE
1000209,MFIN,MEDALLION FINANCIAL CORP
1000209,MFINL,MEDALLION FINANCIAL CORP
1000228,HSIC,HENRY SCHEIN INC
1000229,CLB,CORE LABORATORIES N V
1000230,OCC,OPTICAL CABLE CORP
1000232,KTYB,KENTUCKY BANCSHARES INC /KY/
1000275,RY,ROYAL BANK OF CANADA
1000298,IMH,IMPAC MORTGAGE HOLDINGS INC
1000623,SWM,SCHWEITZER MAUDUIT INTERNATIONAL INC
1000683,BDR,BLONDER TONGUE LABORATORIES INC
1000694,NVAX,NOVAVAX INC
1000697,WAT,WATERS CORP /DE/
1000753,NSP,"INSPERITY, INC."
1001082,DISH,DISH Network CORP
1001085,BAM,BROOKFIELD ASSET MANAGEMENT INC.
1001115,GEOS,GEOSPACE TECHNOLOGIES CORP
1001171,BYFC,BROADWAY FINANCIAL CORP \DE\
1001233,SGMO,"SANGAMO THERAPEUTICS, INC"
1001250,EL,ESTEE LAUDER COMPANIES INC
1001258,ASFI,ASTA FUNDING INC
1001290,BAP,CREDICORP LTD
1001316,TGTX,"TG THERAPEUTICS, INC."
1001385,NWPX,NORTHWEST PIPE CO
1001463,ACCA,"Acacia Diversified Holdings, Inc."
1001601,MGTI,"MGT CAPITAL INVESTMENTS, INC."
1001614,TGC,TENGASCO INC
1001807,TLK,PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK
1001838,SCCO,SOUTHERN COPPER CORP/
1001902,IVAC,INTEVAC INC
1001907,ASTC,ASTROTECH Corp
1002037,LTRE,"LEARNING TREE INTERNATIONAL, INC."
1002047,NTAP,"NetApp, Inc."
1002135,WSTL,WESTELL TECHNOLOGIES INC
1002242,E,ENI SPA
1002517,NUAN,"Nuance Communications, Inc."
1002590,SGU,"STAR GROUP, L.P."
1002638,OTEX,OPEN TEXT CORP
1002771,IGPK,"Integrated Cannabis Solutions, Inc."
1002910,AEE,AMEREN CORP
1003078,MSM,MSC INDUSTRIAL DIRECT CO INC
1003201,MMAC,"MMA Capital Holdings, Inc."
1003935,NICE,NICE Ltd.
1004315,NGG,NATIONAL GRID PLC
1004411,GLLA,GILLA INC.
1004434,AMG,"AFFILIATED MANAGERS GROUP, INC."
1004530,MPVD,Mountain Province Diamonds Inc.
1004530,MPVDF,Mountain Province Diamonds Inc.
1004702,OCFC,OCEANFIRST FINANCIAL CORP
1004702,OCFCP,OCEANFIRST FINANCIAL CORP
1004724,RHE,"REGIONAL HEALTH PROPERTIES, INC"
1004724,RHE-PA,"REGIONAL HEALTH PROPERTIES, INC"
1004980,PCG,PG&E Corp
1004980,PCG-PH,PG&E Corp
1004980,PCG-PI,PG&E Corp
1004980,PCG-PA,PG&E Corp
1004980,PCG-PB,PG&E Corp
1004980,PCG-PC,PG&E Corp
1004980,PCG-PD,PG&E Corp
1004980,PCG-PE,PG&E Corp
1004980,PCG-PG,PG&E Corp
1004989,SGRP,SPAR GROUP INC
1005101,CNCG,CONCIERGE TECHNOLOGIES INC
1005210,SPH,SUBURBAN PROPANE PARTNERS LP
1005229,CMCO,COLUMBUS MCKINNON CORP
1005284,OLED,UNIVERSAL DISPLAY CORP \PA\
1005286,LNDC,LANDEC CORP CA
1005409,DCOM,DIME COMMUNITY BANCSHARES INC
1005409,DCOMP,DIME COMMUNITY BANCSHARES INC
1005516,BOSC,BOS BETTER ONLINE SOLUTIONS LTD
1005731,IDT,IDT CORP
1005757,CSGS,CSG SYSTEMS INTERNATIONAL INC
1005817,TMP,TOMPKINS FINANCIAL CORP
1006028,PURE,"PURE BIOSCIENCE, INC."
1006045,IRIX,IRIDEX CORP
1006269,LORL,LORAL SPACE & COMMUNICATIONS INC.
1006281,PLX,"Protalix BioTherapeutics, Inc."
1006655,EPM,EVOLUTION PETROLEUM CORP
1006830,CBKM,CONSUMERS BANCORP INC /OH/
1006837,HCHC,"HC2 HOLDINGS, INC."
1006840,TXCB,"Cang Bao Tian Xia International Art Trade Center, Inc."
1007019,JVA,COFFEE HOLDING CO INC
1007273,BKSC,BANK OF SOUTH CAROLINA CORP
1007330,PRGX,"PRGX GLOBAL, INC."
1007587,KVHI,KVH INDUSTRIES INC \DE\
1008586,STRM,STREAMLINE HEALTH SOLUTIONS INC.
1008653,ECMT,ECOMAT INC
1008654,TUP,TUPPERWARE BRANDS CORP
1008848,ACOR,ACORDA THERAPEUTICS INC
1009001,CCJ,CAMECO CORP
1009626,BRCD,BROCADE COMMUNICATIONS SYSTEMS INC
1009672,CRRT,CARBO CERAMICS INC
1009672,CRRTQ,CARBO CERAMICS INC
1009759,CPST,CAPSTONE TURBINE Corp
1009829,JAKK,JAKKS PACIFIC INC
1009891,AIRI,AIR INDUSTRIES GROUP
1009922,NSFDF,NXT Energy Solutions Inc.
1010086,SIGA,SIGA TECHNOLOGIES INC
1010134,ICTSF,ICTS INTERNATIONAL N V
1010470,PROV,PROVIDENT FINANCIAL HOLDINGS INC
1010566,CGYG,CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD
1010612,SYKE,SYKES ENTERPRISES INC
1010858,FMSA,"Bison Merger Sub I, LLC"
1011060,ASNB,EKIMAS Corp
1011290,NDN,99 CENTS ONLY STORES LLC
1011395,GSPH,Geospatial Corp
1011432,CTEK,"CYNERGISTEK, INC"
1011509,AUMN,Golden Minerals Co
1011570,KNL,KNOLL INC
1011662,GDSI,GLOBAL DIGITAL SOLUTIONS INC
1012019,RUSHB,RUSH ENTERPRISES INC \TX\
1012019,RUSHA,RUSH ENTERPRISES INC \TX\
1012100,SEE,SEALED AIR CORP/DE
1012139,GSH,GUANGSHEN RAILWAY CO LTD
1012477,AVDL,AVADEL PHARMACEUTICALS PLC
1012620,GWR,GENESEE & WYOMING INC
1012771,FFG,FBL FINANCIAL GROUP INC
1013131,BVN,BUENAVENTURA MINING CO INC
1013237,FDS,FACTSET RESEARCH SYSTEMS INC
1013238,ARDMQ,ARADIGM CORP
1013272,NWFL,NORWOOD FINANCIAL CORP
1013462,ANSS,ANSYS INC
1013488,BJRI,BJs RESTAURANTS INC
1013605,PDS,PRECISION DRILLING Corp
1013606,ELGX,ENDOLOGIX INC /DE/
1013706,WHLM,"Wilhelmina International, Inc."
1013857,PEGA,PEGASYSTEMS INC
1013871,NRG,"NRG ENERGY, INC."
1013880,TTEC,"TTEC Holdings, Inc."
1013934,STRA,"Strategic Education, Inc."
1014052,DTGI,"Digerati Technologies, Inc."
1014111,GLAE,"GlassBridge Enterprises, Inc."
1014473,VRSN,VERISIGN INC/CA
1014739,OPCH,"Option Care Health, Inc."
1014763,AMAR,AMARILLO BIOSCIENCES INC
1015155,CTHR,CHARLES & COLVARD LTD
1015328,WTFCP,WINTRUST FINANCIAL CORP
1015328,WTFC,WINTRUST FINANCIAL CORP
1015328,WTFCM,WINTRUST FINANCIAL CORP
1015383,POWW,"AMMO, INC."
1015647,AAU,ALMADEN MINERALS LTD
1015650,SKM,SK TELECOM CO LTD
1015739,AWRE,AWARE INC /MA/
1015780,ETFC,E TRADE FINANCIAL CORP
1015820,QGEN,QIAGEN N.V.
1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD
1016169,ATRS,"ANTARES PHARMA, INC."
1016178,CARV,CARVER BANCORP INC
1016281,CSV,CARRIAGE SERVICES INC
1016504,INBP,INTEGRATED BIOPHARMA INC
1016708,RCAR,"RenovaCare, Inc."
1016838,RDCM,RADCOM LTD
1017110,GTHR,GENETHERA INC
1017303,TACT,TRANSACT TECHNOLOGIES INC
1017413,CNQ,CANADIAN NATURAL RESOURCES LTD
1017480,HIBB,HIBBETT SPORTS INC
1017491,SEEL,"SEELOS THERAPEUTICS, INC."
1017655,PAYD,PAID INC
1017673,DVD,DOVER MOTORSPORTS INC
1017793,SNBC,SUN BANCORP INC /NJ/
1017907,FAC,FIRST ACCEPTANCE CORP /DE/
1017968,EDGW,EDGEWATER TECHNOLOGY INC/DE/
1018164,WLFC,WILLIS LEASE FINANCE CORP
1018281,ITKG,INTEGRAL TECHNOLOGIES INC
1018399,EBTC,ENTERPRISE BANCORP INC /MA/
1018724,AMZN,AMAZON COM INC
1018735,NYMX,NYMOX PHARMACEUTICAL CORP
1018840,ANF,ABERCROMBIE & FITCH CO /DE/
1018963,ATI,ALLEGHENY TECHNOLOGIES INC
1018979,AMSF,AMERISAFE INC
1019034,BKYI,BIO KEY INTERNATIONAL INC
1019671,SEAC,SEACHANGE INTERNATIONAL INC
1019695,ARQL,ARQULE INC
1019787,PFTI,PURADYN FILTER TECHNOLOGIES INC
1019849,PAG,"PENSKE AUTOMOTIVE GROUP, INC."
1020186,CBEV,CAPITAL BEVERAGE CORP
1020214,CERS,CERUS CORP
1020569,IRM,IRON MOUNTAIN INC
1020710,DXPE,DXP ENTERPRISES INC
1020825,MGHCF,MINCO GOLD CORP
1020859,UNFI,UNITED NATURAL FOODS INC
1021162,TGI,TRIUMPH GROUP INC
1021270,BBQ,"BBQ HOLDINGS, INC."
1021435,HPTO,hopTo Inc.
1021435,HPTOU,hopTo Inc.
1021561,NUS,"NU SKIN ENTERPRISES, INC."
1021604,OTIV,ON TRACK INNOVATIONS LTD
1021604,OTIVF,ON TRACK INNOVATIONS LTD
1021635,OGE,OGE ENERGY CORP.
1021860,NOV,NATIONAL OILWELL VARCO INC
1022079,DGX,QUEST DIAGNOSTICS INC
1022321,GEL,GENESIS ENERGY LP
1022408,PLUS,EPLUS INC
1022469,DEL,DELTIC TIMBER CORP
1022505,CLOK,CIPHERLOC Corp
1022646,UPL,ULTRA PETROLEUM CORP
1022646,UPLC,ULTRA PETROLEUM CORP
1022646,UPLCQ,ULTRA PETROLEUM CORP
1022652,INSG,INSEEGO CORP.
1022671,STLD,STEEL DYNAMICS INC
1022705,TESO,TESCO CORP
1022837,SMFG,"SUMITOMO MITSUI FINANCIAL GROUP, INC."
1022899,PTIX,"Protagenic Therapeutics, Inc.new"
1023024,ANIP,ANI PHARMACEUTICALS INC
1023128,LAD,LITHIA MOTORS INC
1023198,SGNI,"StemGen, Inc."
1023298,ALPE,alpha-En Corp
1023313,FORR,"FORRESTER RESEARCH, INC."
1023364,AUTO,"AutoWeb, Inc."
1023459,SLP,SIMULATIONS PLUS INC
1023512,DRD,DRDGOLD LTD
1023514,HMY,HARMONY GOLD MINING CO LTD
1023549,XTLB,XTL BIOPHARMACEUTICALS LTD
1023731,EGHT,8X8 INC /DE/
1023844,NHLD,NATIONAL HOLDINGS CORP
1023994,SGBX,"SG BLOCKS, INC."
1024095,CDJM,"Carnegie Development, Inc"
1024095,ESCU,"Carnegie Development, Inc"
1024126,PTX,"PERNIX THERAPEUTICS HOLDINGS, INC."
1024305,COTY,COTY INC.
1024478,ROK,"ROCKWELL AUTOMATION, INC"
1024657,WSTC,WEST CORP
1024672,ELTK,ELTEK LTD
1024725,TEN,TENNECO INC
1024795,HLIO,"HELIOS TECHNOLOGIES, INC."
1025362,GQMNF,Golden Queen Mining Consolidated Ltd.
1025378,WPC,W. P. Carey Inc.
1025561,MTSL,MER TELEMANAGEMENT SOLUTIONS LTD
1025771,CPKA,CHASE PACKAGING CORP
1025835,EFSC,ENTERPRISE FINANCIAL SERVICES CORP
1025953,NOVC,"NOVATION COMPANIES, INC."
1025996,KRC,KILROY REALTY CORP
1026214,FMCC,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCG,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCH,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCI,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FREJN,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FREJO,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FREJP,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKL,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKM,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKN,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKO,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKP,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FREGP,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCP,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCS,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCT,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKI,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKJ,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKK,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCJ,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCK,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCL,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCM,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCN,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP
1026655,CMT,CORE MOLDING TECHNOLOGIES INC
1026662,CLWT,EURO TECH HOLDINGS CO LTD
1026785,HIHO,HIGHWAY HOLDINGS LTD
1026980,APWC,ASIA PACIFIC WIRE & CABLE CORP LTD
1027552,BSAC,BANCO SANTANDER CHILE
1027662,EMITF,ELBIT IMAGING LTD
1027664,ESLT,ELBIT SYSTEMS LTD
1027838,TCMD,TACTILE SYSTEMS TECHNOLOGY INC
1028153,AXPW,"Axion Power International, Inc."
1028734,COBZ,COBIZ FINANCIAL INC
1028918,PPBI,PACIFIC PREMIER BANCORP INC
1028954,SBBX,SB ONE BANCORP
1029125,SNBP,"Sun BioPharma, Inc."
1029142,DVAX,DYNAVAX TECHNOLOGIES CORP
1029145,GOGL,Golden Ocean Group Ltd
1029199,EEFT,EURONET WORLDWIDE INC
1029730,LTS,LADENBURG THALMANN FINANCIAL SERVICES INC.
1029730,LTSH,LADENBURG THALMANN FINANCIAL SERVICES INC.
1029730,LTSK,LADENBURG THALMANN FINANCIAL SERVICES INC.
1029730,LTSL,LADENBURG THALMANN FINANCIAL SERVICES INC.
1029744,SOFO,SONIC FOUNDRY INC
1029800,UBA,URSTADT BIDDLE PROPERTIES INC
1029800,UBP,URSTADT BIDDLE PROPERTIES INC
1029831,HLM-P,HILLMAN COMPANIES INC
1030192,NJMC,NEW JERSEY MINING CO
1030469,OFG,OFG BANCORP
1030469,OFG-PB,OFG BANCORP
1030469,OFG-PD,OFG BANCORP
1030471,UTSI,UTSTARCOM HOLDINGS CORP.
1030475,CEA,CHINA EASTERN AIRLINES CORP LTD
1030749,GLF,GULFMARK OFFSHORE INC
1030894,CLS,CELESTICA INC
1030916,PRHL,PREMIER HOLDING CORP.
1030997,WILC,G WILLI FOOD INTERNATIONAL LTD
1031029,SRT,"StarTek, Inc."
1031093,SVBL,"SILVER BULL RESOURCES, INC."
1031203,GPI,GROUP 1 AUTOMOTIVE INC
1031233,PPBN,PINNACLE BANKSHARES CORP
1031235,SELF,"Global Self Storage, Inc."
1031296,FE,FIRSTENERGY CORP
1031316,FSP,FRANKLIN STREET PROPERTIES CORP /MA/
1031623,GIFI,GULF ISLAND FABRICATION INC
1032033,SLM,SLM Corp
1032208,SRE,SEMPRA ENERGY
1032220,MMS,"MAXIMUS, INC."
1032975,LOGI,LOGITECH INTERNATIONAL S.A.
1033012,FBC,FLAGSTAR BANCORP INC
1033767,UMC,UNITED MICROELECTRONICS CORP
1033905,LMNX,LUMINEX CORP
1034054,SBAC,SBA COMMUNICATIONS CORP
1034594,BAYK,BAY BANKS OF VIRGINIA INC
1034670,ALV,AUTOLIV INC
1034760,WYY,WIDEPOINT CORP
1034842,RIGL,RIGEL PHARMACEUTICALS INC
1034957,CRESY,CRESUD INC
1035002,VLO,VALERO ENERGY CORP/TX
1035092,SHBI,SHORE BANCSHARES INC
1035201,CWT,CALIFORNIA WATER SERVICE GROUP
1035267,ISRG,INTUITIVE SURGICAL INC
1035354,ELOX,"Eloxx Pharmaceuticals, Inc."
1035443,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC."
1035748,CALD,CALLIDUS SOFTWARE INC
1035976,FNCB,"FNCB Bancorp, Inc."
1035983,FIX,COMFORT SYSTEMS USA INC
1036044,INVE,"Identiv, Inc."
1036141,CORV,Correvio Pharma Corp.
1036188,QADA,QAD INC
1036262,INTT,INTEST CORP
1036848,ACY,AEROCENTURY CORP
1037016,NIHD,NII HOLDINGS INC
1037038,RL,RALPH LAUREN CORP
1037390,GRIF,"GRIFFIN INDUSTRIAL REALTY, INC."
1037540,BXP,BOSTON PROPERTIES INC
1037646,MTD,METTLER TOLEDO INTERNATIONAL INC/
1037676,ARCH,"ARCH RESOURCES, INC."
1037868,AME,AMETEK INC/
1037976,JLL,JONES LANG LASALLE INC
1038074,SLAB,SILICON LABORATORIES INC.
1038133,HSKA,HESKA CORP
1038143,ORAN,ORANGE
1038277,INIS,INTERNATIONAL ISOTOPES INC
1038357,PXD,PIONEER NATURAL RESOURCES CO
1038572,CBD,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD
1038683,RYAAY,RYANAIR HOLDINGS PLC
1038773,SMBK,SMARTFINANCIAL INC.
1039065,OSIS,OSI SYSTEMS INC
1039280,NTWK,NETSOL TECHNOLOGIES INC
1039399,FORM,FORMFACTOR INC
1039466,XSNX,XSUNX INC
1039684,OKE,ONEOK INC /NEW/
1039765,ING,ING GROEP NV
1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO
1039828,AEL-PB,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO
1040130,PETS,PETMED EXPRESS INC
1040161,PXLW,"PIXELWORKS, INC"
1040426,SYNT,SYNTEL INC
1040470,AEHR,AEHR TEST SYSTEMS
1040593,CRZO,CARRIZO OIL & GAS INC
1040721,CMHZ,"Banny Cosmic International Holdings, Inc"
1040799,FOFN,FOUR OAKS FINCORP INC
1040829,RHP,"Ryman Hospitality Properties, Inc."
1040850,AGTK,"AGRITEK HOLDINGS, INC."
1040896,IDN,"Intellicheck, Inc."
1040971,SLG,SL GREEN REALTY CORP
1041024,RMTI,"ROCKWELL MEDICAL, INC."
1041061,YUM,YUM BRANDS INC
1041368,RVSB,RIVERVIEW BANCORP INC
1041514,UEPS,NET 1 UEPS TECHNOLOGIES INC
1041588,ACCR,"Access-Power & Co., Inc."
1041633,MISM,MISSION MINING Co
1041657,UONE,"URBAN ONE, INC."
1041668,ZNH,CHINA SOUTHERN AIRLINES CO LTD
1041792,ELP,ENERGY CO OF PARANA
1041792,ELPVY,ENERGY CO OF PARANA
1041803,PSMT,PRICESMART INC
1041859,PLCE,"Childrens Place, Inc."
1041934,EDAP,EDAP TMS SA
1042046,AFG,AMERICAN FINANCIAL GROUP INC
1042046,AFGB,AMERICAN FINANCIAL GROUP INC
1042046,AFGC,AMERICAN FINANCIAL GROUP INC
1042046,AFGD,AMERICAN FINANCIAL GROUP INC
1042046,AFGH,AMERICAN FINANCIAL GROUP INC
1042074,CBAY,"CymaBay Therapeutics, Inc."
1042187,CTIB,Yunhong CTI Ltd.
1042418,INTI,"Inhibitor Therapeutics, Inc."
1042729,MBWM,MERCANTILE BANK CORP
1042776,PDM,"Piedmont Office Realty Trust, Inc."
1042893,DRQ,DRIL-QUIP INC
1043000,CSU,CAPITAL SENIOR LIVING CORP
1043156,STRZ,STAR BUFFET INC
1043186,SLNG,"Stabilis Energy, Inc."
1043219,NLY-PD,ANNALY CAPITAL MANAGEMENT INC
1043219,NLY-PF,ANNALY CAPITAL MANAGEMENT INC
1043219,NLY-PG,ANNALY CAPITAL MANAGEMENT INC
1043219,NLY-PI,ANNALY CAPITAL MANAGEMENT INC
1043219,NLY,ANNALY CAPITAL MANAGEMENT INC
1043222,CHWE,CHINAWE COM INC
1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC."
1043337,SRI,STONERIDGE INC
1043509,SAH,SONIC AUTOMOTIVE INC
1043604,JNPR,JUNIPER NETWORKS INC
1043894,EVTN,"ENVIRO TECHNOLOGIES, INC."
1043961,PRPO,"Precipio, Inc."
1044378,BIOC,BIOCEPT INC
1044777,OSPN,OneSpan Inc.
1044896,IBA,Industrias Bachoco S.A.B. de C.V.
1045309,GRA,W R GRACE & CO
1045450,EPR,EPR PROPERTIES
1045520,CM,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/
1045609,PLD,"Prologis, Inc."
1045742,LIVE,LIVE VENTURES Inc
1045810,NVDA,NVIDIA CORP
1045942,TRCK,"Track Group, Inc."
1045986,FORTY,FORMULA SYSTEMS (1985) LTD
1046025,HFWA,HERITAGE FINANCIAL CORP /WA/
1046050,TSBK,TIMBERLAND BANCORP INC
1046102,RBA,RITCHIE BROS AUCTIONEERS INC
1046179,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD
1046203,GFED,GUARANTY FEDERAL BANCSHARES INC
1046257,INGR,Ingredion Inc
1046311,CHH,CHOICE HOTELS INTERNATIONAL INC /DE
1046327,RNWK,REALNETWORKS INC
1046568,PRDO,PERDOCEO EDUCATION Corp
1046995,EMAN,EMAGIN CORP
1047122,RTN,RAYTHEON CO/
1047127,AMKR,"AMKOR TECHNOLOGY, INC."
1047335,NHC,NATIONAL HEALTHCARE CORP
1047340,FDP,FRESH DEL MONTE PRODUCE INC
1047716,LTM,LATAM AIRLINES GROUP S.A.
1047716,LTMAQ,LATAM AIRLINES GROUP S.A.
1047862,ED,CONSOLIDATED EDISON INC
1047881,TALN,"TALON INTERNATIONAL, INC."
1047884,ANH,ANWORTH MORTGAGE ASSET CORP
1048055,PPYH,"PHYSICAL PROPERTY HOLDINGS, INC."
1048268,IESC,"IES Holdings, Inc."
1048286,MAR,MARRIOTT INTERNATIONAL INC /MD/
1048477,BMRN,BIOMARIN PHARMACEUTICAL INC
1048695,FFIV,"F5 NETWORKS, INC."
1048911,FDX,FEDEX CORP
1049011,KDCE,KID CASTLE EDUCATIONAL CORP
1049502,MKSI,MKS INSTRUMENTS INC
1049521,MRCY,MERCURY SYSTEMS INC
1049606,CIX,COMPX INTERNATIONAL INC
1049659,SID,NATIONAL STEEL CO
1049782,BRKL,BROOKLINE BANCORP INC
1050140,DSGX,DESCARTES SYSTEMS GROUP INC
1050377,CNXN,PC CONNECTION INC
1050441,EGBN,EAGLE BANCORP INC
1050446,MSTR,MICROSTRATEGY Inc
1050606,SALM,"SALEM MEDIA GROUP, INC. /DE/"
1050743,PGC,PEAPACK GLADSTONE FINANCIAL CORP
1050797,COLM,COLUMBIA SPORTSWEAR CO
1050825,SCS,STEELCASE INC
1050915,PWR,"QUANTA SERVICES, INC."
1051343,CWBC,COMMUNITY WEST BANCSHARES /
1051470,CCI,CROWN CASTLE INTERNATIONAL CORP
1051470,CCI-PA,CROWN CASTLE INTERNATIONAL CORP
1051512,TDS,TELEPHONE & DATA SYSTEMS INC /DE/
1051514,SSKN,"STRATA Skin Sciences, Inc."
1051627,AXTI,AXT INC
